EstacaoCodigo,NivelConsistencia,Data,Hora,MediaDiaria,MetodoObtencaoVazoes,Maxima,Minima,runoff,DiaMaxima,DiaMinima,MaximaStatus,MinimaStatus,MediaStatus,MediaAnual,MediaAnualStatus,Vazao01,Vazao02,Vazao03,Vazao04,Vazao05,Vazao06,Vazao07,Vazao08,Vazao09,Vazao10,Vazao11,Vazao12,Vazao13,Vazao14,Vazao15,Vazao16,Vazao17,Vazao18,Vazao19,Vazao20,Vazao21,Vazao22,Vazao23,Vazao24,Vazao25,Vazao26,Vazao27,Vazao28,Vazao29,Vazao30,Vazao31,Vazao01Status,Vazao02Status,Vazao03Status,Vazao04Status,Vazao05Status,Vazao06Status,Vazao07Status,Vazao08Status,Vazao09Status,Vazao10Status,Vazao11Status,Vazao12Status,Vazao13Status,Vazao14Status,Vazao15Status,Vazao16Status,Vazao17Status,Vazao18Status,Vazao19Status,Vazao20Status,Vazao21Status,Vazao22Status,Vazao23Status,Vazao24Status,Vazao25Status,Vazao26Status,Vazao27Status,Vazao28Status,Vazao29Status,Vazao30Status,Vazao31Status
67100000,2,1/5/1992,,1,1,4980.859,4259.26,4760.535,13,1,1,1,1,0,0,4259.26,4374.814,4491.525,4620.155,4728.385,4815.643,4870.482,4914.521,4947.648,4958.709,4969.779,4969.779,4980.859,4980.859,4947.648,4914.521,4914.521,4947.648,4969.779,4958.709,4914.521,4870.482,4826.592,4782.851,4706.664,4630.936,4555.67,4502.192,4448.952,4406.53,4395.949,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/6/1992,,1,1,4385.377,4052.148,4266.792,3,29,1,1,1,0,0,4374.814,4374.814,4385.377,4385.377,4385.377,4385.377,4364.262,4364.262,4374.814,4343.185,4322.146,4311.641,4311.641,4311.641,4322.146,4322.146,4322.146,4301.146,4269.717,4259.26,4227.947,4196.72,4165.581,4134.528,4124.197,4103.563,4082.968,4072.685,4052.148,4052.148,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
67100000,2,1/7/1992,,1,1,4052.148,3990.772,4005.597,1,7,1,1,1,0,0,4052.148,4031.651,4011.192,4011.192,4011.192,4011.192,3990.772,4000.977,4000.977,4011.192,4011.192,4000.977,4000.977,4000.977,4000.977,3990.772,4000.977,4021.417,4021.417,4000.977,4011.192,4011.192,4011.192,4000.977,4000.977,4000.977,3990.772,3990.772,3990.772,3990.772,3990.772,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/8/1992,,1,1,4000.977,3869.077,3945.535,1,29,1,1,1,0,0,4000.977,4000.977,4000.977,4000.977,3980.577,3980.577,3980.577,3960.216,3970.392,3970.392,3970.392,3960.216,3960.216,3950.05,3939.894,3939.894,3939.894,3950.05,3950.05,3950.05,3939.894,3939.894,3939.894,3950.05,3909.485,3899.368,3889.261,3879.165,3869.077,3869.077,3869.077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/9/1992,,1,1,4259.26,3859.404,4052.726,30,3,1,1,1,0,0,3869.077,3869.077,3859.404,3859.404,3859.404,3859.404,3859.404,3889.261,3879.165,3879.165,3899.368,3899.368,4011.192,4011.192,4031.651,4052.148,4134.528,4134.528,4207.12,4227.947,4238.375,4238.375,4227.947,4217.528,4217.528,4217.528,4217.528,4217.528,4238.375,4259.26,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
67100000,2,1/10/1992,,1,1,4301.146,3750.313,4081.946,2,31,1,1,1,0,0,4280.184,4301.146,4301.146,4301.146,4301.146,4290.66,4290.66,4280.184,4280.184,4269.717,4217.528,4217.528,4175.951,4186.331,4124.197,4093.26,4093.26,4093.26,4031.651,4031.651,4011.192,3970.392,3929.748,3889.261,3859.404,3837.49,3815.624,3779.287,3779.287,3757.549,3750.313,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/11/1992,,1,1,3721.425,3388.44,3529.102,4,23,1,1,1,0,0,3714.216,3714.216,3714.216,3721.425,3671.076,3656.74,3642.424,3620.991,3606.729,3599.606,3585.377,3556.983,3542.818,3528.675,3507.501,3507.501,3472.32,3451.277,3430.282,3423.295,3416.313,3395.4,3388.44,3395.4,3409.337,3409.337,3430.282,3437.275,3444.273,3479.345,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
67100000,2,1/12/1992,,1,1,3507.501,3128.036,3351.371,4,31,1,1,1,0,0,3493.413,3493.413,3500.454,3507.501,3493.413,3458.286,3444.273,3430.282,3416.313,3430.282,3423.295,3416.313,3416.313,3409.337,3395.4,3388.44,3381.486,3360.655,3360.655,3326.047,3319.142,3277.826,3277.826,3277.826,3216.224,3202.596,3182.195,3168.622,3161.844,3134.787,3128.036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/1/1993,,1,1,3161.844,2888.756,3042.193,26,18,1,1,1,0,0,3128.036,3128.036,3107.819,3107.819,3080.94,3060.84,3020.79,3000.841,3000.841,3027.451,3007.485,2947.892,2934.711,2928.129,2921.553,2914.982,2901.858,2888.756,2921.553,2947.892,2980.943,3040.79,3080.94,3128.036,3141.542,3161.844,3161.844,3161.844,3155.071,3155.071,3161.844,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/2/1993,,1,1,3161.844,2947.892,3100.567,15,28,1,1,1,0,0,3155.071,3148.304,3134.787,3121.292,3101.091,3080.94,3087.651,3107.819,3107.819,3101.091,3094.368,3087.651,3101.091,3155.071,3161.844,3161.844,3161.844,3161.844,3161.844,3148.304,3107.819,3087.651,3074.234,3047.467,3027.451,3000.841,2980.943,2947.892,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
67100000,2,1/3/1993,,1,1,2921.553,2707.728,2789.162,1,16,1,1,1,0,0,2921.553,2895.304,2882.214,2882.214,2875.677,2849.587,2843.079,2836.577,2823.589,2810.624,2784.762,2771.866,2752.564,2733.314,2714.116,2707.728,2714.116,2739.725,2733.314,2726.909,2726.909,2733.314,2746.142,2758.992,2771.866,2778.311,2784.762,2784.762,2791.219,2791.219,2797.681,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/4/1993,,1,1,3094.368,2823.589,3035.405,24,1,1,1,1,0,0,2823.589,2836.577,2856.101,2901.858,2961.095,2994.203,3007.485,3020.79,3027.451,3034.118,3047.467,3060.84,3080.94,3080.94,3080.94,3080.94,3080.94,3074.234,3074.234,3054.151,3080.94,3080.94,3087.651,3094.368,3094.368,3094.368,3094.368,3094.368,3080.94,3080.94,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
67100000,2,1/5/1993,,1,1,3074.234,2961.095,3010.533,1,18,1,1,1,0,0,3074.234,3067.534,3054.151,3040.79,3040.79,3027.451,3027.451,3014.135,3014.135,3020.79,3020.79,2987.57,2994.203,3027.451,3020.79,3000.841,2987.57,2961.095,2961.095,2967.706,2980.943,3000.841,3000.841,3000.841,3000.841,3020.79,3014.135,2994.203,3000.841,3000.841,3000.841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/6/1993,,1,1,3128.036,3000.841,3067.844,30,1,1,1,1,0,0,3000.841,3007.485,3014.135,3020.79,3027.451,3027.451,3034.118,3054.151,3040.79,3040.79,3047.467,3047.467,3047.467,3054.151,3067.534,3067.534,3067.534,3074.234,3080.94,3107.819,3107.819,3094.368,3101.091,3107.819,3107.819,3107.819,3107.819,3121.292,3121.292,3128.036,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
67100000,2,1/7/1993,,1,1,3148.304,3121.292,3141.545,5,31,1,1,1,0,0,3128.036,3134.787,3134.787,3134.787,3148.304,3141.542,3141.542,3141.542,3148.304,3148.304,3141.542,3141.542,3141.542,3141.542,3134.787,3134.787,3141.542,3148.304,3148.304,3148.304,3148.304,3148.304,3148.304,3148.304,3148.304,3148.304,3134.787,3134.787,3141.542,3141.542,3121.292,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/8/1993,,1,1,3107.819,2954.491,3050.395,1,31,1,1,1,0,0,3107.819,3101.091,3107.819,3107.819,3101.091,3101.091,3101.091,3101.091,3080.94,3080.94,3074.234,3067.534,3067.534,3080.94,3080.94,3060.84,3047.467,3040.79,3027.451,3027.451,3027.451,3020.79,3014.135,3014.135,3000.841,3000.841,3000.841,3000.841,2987.57,2974.322,2954.491,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/9/1993,,1,1,2941.299,2438.542,2733.077,1,30,1,1,1,0,0,2941.299,2928.129,2908.417,2901.858,2895.304,2888.756,2875.677,2856.101,2843.079,2823.589,2810.624,2797.681,2784.762,2784.762,2771.866,2758.992,2733.314,2720.509,2701.346,2682.234,2663.174,2644.166,2618.903,2593.734,2568.657,2556.154,2531.217,2500.179,2469.287,2438.542,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
67100000,2,1/10/1993,,1,1,2407.945,1715.392,1938.163,1,21,1,1,1,0,0,2407.945,2377.495,2335.116,2293.029,2257.189,2206.275,2174.518,2130.458,2099.271,2049.866,1982.925,1946.894,1929.007,1893.488,1852.479,1829.254,1794.699,1766.162,1749.154,1732.23,1715.392,1726.608,1749.154,1737.862,1743.503,1760.484,1777.549,1788.973,1788.973,1760.484,1726.608,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/11/1993,,1,1,1693.072,1268.66,1418.972,1,30,2,2,2,0,0,1693.072,1654.376,1621.575,1594.5,1567.659,1551.668,1525.204,1519.939,1498.975,1478.16,1457.496,1442.096,1421.694,1406.491,1396.403,1386.352,1371.346,1356.424,1346.522,1336.659,1326.832,1317.043,1312.163,1302.43,1292.735,1283.077,1283.077,1283.077,1273.456,1268.66,,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
67100000,2,1/12/1993,,1,1,1391.373,1207.156,1262.208,31,15,2,2,2,0,0,1268.66,1268.66,1268.66,1263.873,1259.095,1254.327,1249.568,1244.818,1240.078,1230.625,1230.625,1235.347,1225.912,1211.831,1207.156,1221.209,1216.516,1216.516,1230.625,1268.66,1273.456,1278.262,1273.456,1273.456,1278.262,1278.262,1283.077,1287.901,1326.832,1371.346,1391.373,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/1/1994,,1,1,1488.549,1376.338,1435.432,4,14,1,1,1,0,0,1421.694,1452.353,1483.35,1488.549,1488.549,1467.809,1452.353,1436.981,1442.096,1421.694,1401.442,1391.373,1381.34,1376.338,1376.338,1376.338,1396.403,1401.442,1401.442,1401.442,1411.55,1416.617,1426.781,1442.096,1457.496,1472.98,1478.16,1483.35,1483.35,1483.35,1483.35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/2/1994,,1,1,1835.046,1442.096,1551.782,28,5,1,1,1,0,0,1457.496,1462.648,1452.353,1447.22,1442.096,1442.096,1447.22,1452.353,1462.648,1483.35,1498.975,1514.684,1525.204,1530.478,1525.204,1525.204,1525.204,1530.478,1535.761,1551.668,1562.32,1610.717,1654.376,1687.516,1720.995,1766.162,1800.434,1835.046,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
67100000,2,1/3/1994,,1,1,1887.601,1766.162,1823.694,4,23,1,1,1,0,0,1864.149,1869.998,1881.724,1887.601,1887.601,1887.601,1875.856,1869.998,1864.149,1852.479,1846.659,1840.847,1829.254,1817.697,1806.179,1800.434,1806.179,1788.973,1788.973,1788.973,1788.973,1777.549,1766.162,1766.162,1777.549,1788.973,1794.699,1794.699,1783.256,1817.697,1823.471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/4/1994,,1,1,1934.96,1829.254,1866.889,27,13,1,1,1,0,0,1835.046,1846.659,1852.479,1852.479,1852.479,1852.479,1852.479,1840.847,1840.847,1840.847,1840.847,1835.046,1829.254,1829.254,1829.254,1829.254,1835.046,1840.847,1846.659,1852.479,1858.309,1887.601,1911.205,1923.063,1923.063,1929.007,1934.96,1934.96,1934.96,1934.96,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
67100000,2,1/5/1994,,1,1,2493.988,1934.96,2039.655,31,1,2,2,2,0,0,1934.96,1934.96,1934.96,1934.96,1934.96,1934.96,1934.96,1934.96,1940.922,1946.894,1940.922,1946.894,1946.894,1952.876,1964.867,1970.877,1970.877,1964.867,1970.877,1976.896,1988.963,2001.068,2007.134,2080.673,2124.202,2180.85,2251.133,2317.043,2377.495,2432.41,2493.988,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
67100000,2,1/6/1994,,1,1,2746.142,2426.285,2592.301,7,27,1,1,1,0,0,2556.154,2606.307,2644.166,2675.875,2714.116,2739.725,2746.142,2746.142,2739.725,2720.509,2701.346,2694.969,2669.521,2650.496,2631.523,2612.602,2587.456,2581.184,2568.657,2556.154,2537.443,2512.577,2493.988,2475.453,2463.126,2438.542,2426.285,2426.285,2426.285,2426.285,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
67100000,2,1/7/1994,,1,1,2426.285,2389.657,2405.592,27,7,1,1,1,0,0,2414.052,2407.945,2407.945,2401.843,2395.747,2395.747,2389.657,2401.843,2401.843,2395.747,2389.657,2395.747,2395.747,2395.747,2395.747,2401.843,2401.843,2401.843,2401.843,2401.843,2401.843,2401.843,2401.843,2407.945,2414.052,2420.166,2426.285,2426.285,2426.285,2426.285,2426.285,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/8/1994,,1,1,2426.285,2257.189,2365.763,1,31,2,2,2,0,0,2426.285,2426.285,2420.166,2414.052,2414.052,2420.166,2414.052,2414.052,2414.052,2401.843,2389.657,2389.657,2383.573,2383.573,2377.495,2371.423,2365.357,2359.297,2359.297,2353.243,2347.195,2426.285,2329.086,2317.043,2311.031,2311.031,2299.024,2287.041,2281.058,2275.082,2257.189,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/9/1994,,1,1,2251.133,1794.699,2020.854,1,29,1,1,1,0,0,2251.133,2219.044,2206.275,2193.543,2180.85,2168.195,2155.578,2142.999,2117.955,2136.724,2093.063,2074.493,2056.009,2031.496,2019.296,2019.296,1995.011,1995.011,1976.896,1970.877,1952.876,1929.007,1905.29,1881.724,1869.998,1846.659,1829.254,1811.934,1794.699,1800.434,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
67100000,2,1/10/1994,,1,1,1829.254,1416.617,1584.502,2,25,1,1,1,0,0,1811.934,1829.254,1823.471,1823.471,1817.697,1817.697,1794.699,1754.814,1715.392,1676.432,1648.886,1616.141,1589.113,1567.659,1546.356,1530.478,1504.202,1488.549,1478.16,1467.809,1447.22,1436.981,1431.876,1421.694,1416.617,1457.496,1452.353,1447.22,1447.22,1436.981,1421.694,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/11/1994,,1,1,1426.781,1216.516,1301.226,4,26,1,1,1,0,0,1421.694,1416.617,1416.617,1426.781,1421.694,1391.373,1361.388,1351.468,1331.741,1321.933,1312.163,1297.578,1297.578,1297.578,1287.901,1273.456,1263.873,1263.873,1259.095,1254.327,1254.327,1249.568,1240.078,1230.625,1225.912,1216.516,1221.209,1225.912,1244.818,1259.095,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
67100000,2,1/12/1994,,1,1,1893.488,1287.901,1515.639,31,1,1,1,1,0,0,1287.901,1326.832,1351.468,1371.346,1381.34,1376.338,1401.442,1426.781,1426.781,1447.22,1462.648,1467.809,1472.98,1478.16,1509.438,1488.549,1493.757,1493.757,1493.757,1498.975,1514.684,1546.356,1567.659,1605.302,1643.405,1654.376,1676.432,1687.516,1737.862,1800.434,1893.488,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/1/1995,,1,1,4601.583,2198.489,3821.711,17,2,1,1,1,0,0,2298.905,2198.489,2305.25,2446.876,2558.982,2748.674,2944.615,3146.775,3362.676,3624.208,3782.27,4107.721,4283.541,4411.208,4514.589,4575.405,4601.583,4601.583,4575.405,4540.607,4488.64,4436.95,4385.537,4342.904,4291.998,4266.649,4224.556,4165.949,4116.016,4074.618,4049.872,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/2/1995,,1,1,4008.783,3523.142,3705.683,1,26,1,1,1,0,0,4008.783,3976.052,3943.444,3910.961,3894.765,3878.602,3854.414,3830.296,3814.256,3790.255,3702.849,3710.756,3694.95,3671.299,3647.719,3632.037,3624.208,3624.208,3608.574,3592.97,3577.398,3561.857,3554.099,3546.348,3538.605,3523.142,3523.142,3523.142,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
67100000,2,1/3/1995,,1,1,3515.423,3302.456,3373.258,1,24,1,1,1,0,0,3515.423,3515.423,3507.711,3492.311,3476.942,3461.605,3446.299,3431.024,3400.569,3385.388,3370.239,3362.676,3355.121,3347.574,3340.035,3324.98,3317.464,3317.464,3317.464,3317.464,3317.464,3317.464,3309.956,3302.456,3302.456,3302.456,3302.456,3309.956,3355.121,3370.239,3377.81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/4/1995,,1,1,3927.187,3392.975,3613.855,30,1,1,1,1,0,0,3392.975,3392.975,3400.569,3415.781,3431.024,3438.657,3446.299,3453.948,3461.605,3484.623,3492.311,3500.007,3523.142,3546.348,3561.857,3585.18,3616.387,3647.719,3655.571,3694.95,3710.756,3742.462,3774.293,3790.255,3814.256,3846.367,3878.602,3886.68,3902.859,3927.187,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
67100000,2,1/5/1995,,1,1,4813.497,3959.732,4411.231,31,1,1,1,1,0,0,3959.732,3984.223,4008.783,4033.413,4082.882,4124.319,4132.63,4165.949,4199.393,4241.37,4266.649,4300.463,4325.904,4368.46,4411.208,4436.95,4471.379,4505.932,4531.926,4557.99,4575.405,4592.85,4627.832,4654.148,4680.535,4698.164,4715.823,4742.37,4760.105,4777.872,4813.497,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/6/1995,,1,1,5130.423,4840.296,5022.004,28,1,1,1,1,0,0,4840.296,4849.245,4858.2,4885.114,4894.1,4912.096,4939.147,4957.219,4966.267,4984.384,4993.455,5011.618,5020.711,5038.92,5048.037,5057.16,5075.43,5075.43,5075.43,5075.43,5075.43,5084.577,5093.73,5102.892,5112.062,5121.238,5121.238,5130.423,5130.423,5130.423,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
67100000,2,1/7/1995,,1,1,5176.459,5029.812,5122.534,7,29,1,1,1,0,0,5130.423,5148.815,5148.815,5158.022,5158.022,5167.237,5176.459,5176.459,5176.459,5176.459,5176.459,5167.237,5167.237,5158.022,5158.022,5158.022,5148.815,5130.423,5121.238,5112.062,5093.73,5093.73,5084.577,5084.577,5066.292,5066.292,5057.16,5048.037,5029.812,5029.812,5029.812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/8/1995,,1,1,5020.711,4549.294,4799.557,1,31,1,1,1,0,0,5020.711,5011.618,5002.533,4984.384,4966.267,4948.179,4939.147,4930.123,4921.105,4903.094,4894.1,4885.114,4867.164,4858.2,4840.296,4822.422,4795.669,4768.985,4742.37,4724.664,4706.989,4698.164,4680.535,4662.937,4645.369,4636.596,4619.075,4610.325,4584.124,4566.693,4549.294,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/9/1995,,1,1,4531.926,3846.367,4212.509,1,30,1,1,1,0,0,4531.926,4523.254,4505.932,4480.006,4462.76,4454.149,4436.95,4419.781,4385.537,4359.934,4334.4,4317.416,4317.416,4275.091,4199.393,4191.02,4174.299,4174.299,4124.319,4091.154,4058.113,4033.413,4016.985,4000.589,3984.223,3967.888,3927.187,3902.859,3878.602,3846.367,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
67100000,2,1/10/1995,,1,1,3822.272,3324.98,3566.646,1,31,1,1,1,0,0,3822.272,3798.247,3774.293,3750.408,3718.671,3702.849,3687.059,3679.175,3671.299,3671.299,3671.299,3655.571,3632.037,3600.768,3577.398,3554.099,3530.87,3507.711,3492.311,3492.311,3484.623,3476.942,3476.942,3469.27,3453.948,3423.398,3400.569,3362.676,3362.676,3340.035,3324.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/11/1995,,1,1,3317.464,2440.354,2770.062,1,24,1,1,1,0,0,3317.464,3302.456,3287.48,3242.74,3183.527,3132.129,3081.119,3023.295,2965.978,2909.169,2859.877,2804.021,2755.564,2707.498,2653.044,2612.54,2585.697,2585.697,2558.982,2525.769,2505.938,2473.045,2453.406,2440.354,2486.178,2545.673,2552.323,2532.396,2519.15,2499.343,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
67100000,2,1/12/1995,,1,1,2479.608,1992.005,2231.008,1,31,1,1,1,0,0,2479.608,2466.491,2446.876,2420.836,2394.925,2369.142,2343.488,2317.964,2305.25,2279.919,2261.006,2248.438,2242.166,2261.006,2279.919,2273.607,2235.902,2210.927,2179.892,2149.058,2118.428,2100.148,2106.233,2124.538,2136.782,2130.656,2118.428,2094.071,2051.758,2021.78,1992.005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/1/1996,,1,1,2532.396,1863.426,2139.578,27,7,1,1,1,0,0,1962.435,1938.926,1909.723,1886.509,1880.726,1869.184,1863.426,1869.184,1886.509,1903.907,1898.1,1892.3,1898.1,1933.069,1974.238,1992.005,2051.758,2118.428,2179.892,2235.902,2311.603,2369.142,2420.836,2453.406,2486.178,2505.938,2532.396,2532.396,2532.396,2525.769,2512.54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/2/1996,,1,1,2499.343,2081.941,2251.228,1,29,1,1,1,0,0,2499.343,2499.343,2479.608,2459.945,2446.876,2433.84,2420.836,2394.925,2369.142,2337.095,2305.25,2267.302,2235.902,2217.159,2198.489,2186.083,2173.708,2161.367,2142.916,2130.656,2118.428,2112.327,2106.233,2094.071,2106.233,2118.428,2100.148,2088.002,2081.941,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
67100000,2,1/3/1996,,1,1,2305.25,2069.844,2197.384,31,3,1,1,1,0,0,2081.941,2075.888,2069.844,2088.002,2088.002,2088.002,2088.002,2094.071,2100.148,2106.233,2118.428,2118.428,2124.538,2155.209,2192.281,2223.398,2254.718,2279.919,2298.905,2292.568,2292.568,2298.905,2292.568,2273.607,2273.607,2279.919,2279.919,2292.568,2292.568,2298.905,2305.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/4/1996,,1,1,2473.045,2286.24,2383.109,30,5,1,1,1,0,0,2305.25,2305.25,2298.905,2292.568,2286.24,2286.24,2286.24,2286.24,2298.905,2337.095,2337.095,2349.889,2375.575,2388.467,2407.864,2407.864,2420.836,2414.346,2420.836,2440.354,2446.876,2453.406,2453.406,2453.406,2446.876,2446.876,2453.406,2453.406,2466.491,2473.045,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
67100000,2,1/5/1996,,1,1,3073.863,2479.608,2710.651,31,1,1,1,1,0,0,2479.608,2479.608,2486.178,2492.757,2492.757,2499.343,2505.938,2512.54,2532.396,2539.03,2545.673,2558.982,2565.649,2585.697,2599.103,2612.54,2632.756,2680.208,2707.498,2762.462,2817.937,2866.895,2916.242,2958.849,2987.413,2994.573,3016.103,3030.496,3037.704,3059.376,3073.863,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/6/1996,,1,1,3073.863,3037.704,3056.495,1,22,1,1,1,0,0,3073.863,3073.863,3073.863,3073.863,3073.863,3073.863,3073.863,3073.863,3059.376,3059.376,3059.376,3059.376,3059.376,3052.144,3059.376,3059.376,3059.376,3059.376,3059.376,3052.144,3044.92,3037.704,3037.704,3037.704,3037.704,3044.92,3044.92,3044.92,3037.704,3037.704,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
67100000,2,1/7/1996,,1,1,3176.16,3044.92,3128.935,31,1,1,1,1,0,0,3044.92,3052.144,3059.376,3066.615,3081.119,3095.654,3095.654,3102.933,3102.933,3110.22,3117.515,3117.515,3124.818,3132.129,3132.129,3139.448,3146.775,3146.775,3146.775,3161.452,3161.452,3154.109,3161.452,3161.452,3161.452,3168.802,3168.802,3168.802,3168.802,3168.802,3176.16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
